,DealYear,DealMonth,Date,Area,Address,Rooms,Surface,Floor,Price,PPSQM,BuildYear
33881,2011.0,1.0,18/1/2011,raanana-kfar-saba,כפר סבא,5,125,3,"1,940,000","15,520",2011
33882,2011.0,1.0,18/1/2011,raanana-kfar-saba,שביל הזהב 5,4,130,5,"2,100,000","16,153",2002
33883,2011.0,1.0,18/1/2011,raanana-kfar-saba,פעמוני החורש,5,125,,"1,680,000","13,440",2011
33884,2011.0,1.0,18/1/2011,raanana-kfar-saba,ישראל ישעיהו 17,,,,"3,740,157",,
33885,2011.0,1.0,18/1/2011,raanana-kfar-saba,יערה 6,5,125,1,"2,170,335","17,362",2009
33886,2011.0,1.0,18/1/2011,raanana-kfar-saba,התחיה 1,3,74,2,"1,280,000","17,297",1960
33887,2011.0,1.0,14/1/2011,raanana-kfar-saba,גלעד 58,7,220,,"3,000,000","13,636",1997
33888,2011.0,1.0,14/1/2011,raanana-kfar-saba,בוסל 9,4,89,1,"1,670,000","18,764",1992
33889,2011.0,1.0,14/1/2011,raanana-kfar-saba,פעמוני החורש 15,5,125,,"1,310,000","10,480",2011
33890,2011.0,1.0,14/1/2011,raanana-kfar-saba,העמק 8,7,186,3,"2,000,000","10,752",1988
33891,2011.0,1.0,14/1/2011,raanana-kfar-saba,גלעד 58,7,220,,"3,000,000","13,636",1997
33892,2011.0,1.0,14/1/2011,raanana-kfar-saba,,7,220,,"3,000,000","13,636",1997
33893,2011.0,1.0,14/1/2011,raanana-kfar-saba,,7,186,,"2,000,000","10,752",1988
33894,2011.0,1.0,14/1/2011,raanana-kfar-saba,,4,89,,"1,670,000","18,764",1992
33895,2011.0,1.0,14/1/2011,raanana-kfar-saba,בוסל 9,4,89,1,"1,670,000","18,764",1992
33896,2011.0,1.0,14/1/2011,raanana-kfar-saba,העמק 8,7,186,3,"2,000,000","10,752",1988
33897,2011.0,1.0,07/1/2011,raanana-kfar-saba,ריינס 29,8,199,2,"3,765,000","18,919",1979
33898,2011.0,1.0,07/1/2011,raanana-kfar-saba,הוז דב 27,5,121,3,"1,550,000","12,809",2000
33899,2011.0,1.0,07/1/2011,raanana-kfar-saba,משעול ערוגות הבושם 6,7,180,3,"2,550,000","14,166",1996
33900,2011.0,1.0,07/1/2011,raanana-kfar-saba,הפרחים 36,3,108,1,"1,650,000","15,277",2003
33901,2011.0,1.0,07/1/2011,raanana-kfar-saba,הפרחים 36,3,108,1,"1,650,000","15,277",2003
33902,2011.0,1.0,04/1/2011,raanana-kfar-saba,כפר סבא,6,150,1,"1,890,000","12,600",2010
33903,2011.0,1.0,04/1/2011,raanana-kfar-saba,אז''ר 122,,,,"1,250,000",,
33904,2012.0,12.0,28/12/2012,raanana-kfar-saba,"אח""י דקר 2",3,75,1,"900,000","12,000",1950
33905,2012.0,12.0,28/12/2012,raanana-kfar-saba,דרך קדומים 19,,,,"1,430,000",,
33906,2012.0,12.0,28/12/2012,raanana-kfar-saba,כפר סבא 13,5,120,1,"1,430,000","11,916",1993
33907,2012.0,12.0,28/12/2012,raanana-kfar-saba,צור יצחק 1,4,100,6,"1,220,650","12,206",2009
33908,2012.0,12.0,28/12/2012,raanana-kfar-saba,צור יצחק,4,113,,"1,140,000","10,088",2011
33909,2012.0,12.0,28/12/2012,raanana-kfar-saba,,,,,"1,430,000",,
33910,2012.0,12.0,28/12/2012,raanana-kfar-saba,,5,120,,"1,430,000","11,916",1993
33911,2012.0,12.0,28/12/2012,raanana-kfar-saba,כפר סבא 13,5,120,1,"1,430,000","11,916",1993
33912,2012.0,12.0,28/12/2012,raanana-kfar-saba,,3,75,,"900,000","12,000",1950
33913,2012.0,12.0,28/12/2012,raanana-kfar-saba,אחי דקר 4,3,75,1,"900,000","12,000",1950
33914,2012.0,12.0,21/12/2012,raanana-kfar-saba,צור יצחק,4,107,1,"1,280,000","11,962",2012
33915,2012.0,12.0,21/12/2012,raanana-kfar-saba,שי עגנון 16,5,,1,"1,400,000",,1982
33916,2012.0,12.0,21/12/2012,raanana-kfar-saba,כפר סבא,5,127,1,"2,280,000","17,952",2013
33917,2012.0,12.0,14/12/2012,raanana-kfar-saba,הפרחים 32,5,,3,"2,270,000",,2003
33918,2012.0,12.0,14/12/2012,raanana-kfar-saba,השלום 6,,,,"1,526,108",,
33919,2012.0,12.0,14/12/2012,raanana-kfar-saba,השלום 6,,,,"1,526,096",,
33920,2012.0,12.0,14/12/2012,raanana-kfar-saba,השחר 55,,,,"3,400,000",,
33921,2012.0,12.0,14/12/2012,raanana-kfar-saba,ברקן 16,3.5,98,2,"1,500,000","15,306",2004
33922,2012.0,12.0,14/12/2012,raanana-kfar-saba,רבוצקי 83,5,,,"2,420,000",,2000
33923,2012.0,12.0,14/12/2012,raanana-kfar-saba,אבא קובנר 13,3,70,1,"2,900,000","41,428",1955
33924,2012.0,12.0,14/12/2012,raanana-kfar-saba,השלום 6,5,,7,"1,520,000",,1985
33925,2012.0,12.0,14/12/2012,raanana-kfar-saba,נחל פולג,4,113,2,"1,170,000","10,353",2012
33926,2012.0,12.0,14/12/2012,raanana-kfar-saba,,,,,"3,400,000",,
33927,2012.0,12.0,14/12/2012,raanana-kfar-saba,,5,,,"2,420,000",,2000
33928,2012.0,12.0,14/12/2012,raanana-kfar-saba,,3,70,,"2,900,000","41,428",1955
33929,2012.0,12.0,14/12/2012,raanana-kfar-saba,אבא קובנר 13,3,70,1,"2,900,000","41,428",1955
33930,2012.0,12.0,14/12/2012,raanana-kfar-saba,הפרחים 32,5,,3,"2,270,000",,2003
33931,2012.0,12.0,14/12/2012,raanana-kfar-saba,ברקן 16,3.5,98,2,"1,500,000","15,306",2004
33932,2012.0,12.0,14/12/2012,raanana-kfar-saba,,3.5,98,,"1,500,000","15,306",2004
33933,2012.0,12.0,14/12/2012,raanana-kfar-saba,השלום 6,5,,7,"1,520,000",,1985
33934,2012.0,11.0,30/11/2012,raanana-kfar-saba,אחוזה 125,3.5,,3,"1,045,000",,1962
33935,2012.0,11.0,30/11/2012,raanana-kfar-saba,גולדשטיין 9,,,,"2,005,320",,
33936,2012.0,11.0,30/11/2012,raanana-kfar-saba,שיינפיין 17,6,208,,"3,258,500","15,665",2012
33937,2012.0,11.0,30/11/2012,raanana-kfar-saba,כפר סבא,5.5,125,4,"2,005,320","16,042",2012
33938,2012.0,11.0,27/11/2012,raanana-kfar-saba,,5,135,,"1,875,000","13,888",2012
33939,2012.0,11.0,27/11/2012,raanana-kfar-saba,כפר סבא,6,150,8,"2,357,845","15,718",2012
33940,2012.0,11.0,27/11/2012,raanana-kfar-saba,,6,150,,"2,357,845","15,718",2012
33941,2012.0,11.0,27/11/2012,raanana-kfar-saba,,4,100,,"1,460,000","14,600",2012
33942,2012.0,11.0,27/11/2012,raanana-kfar-saba,כפר סבא,5,135,3,"1,875,000","13,888",2012
33943,2012.0,11.0,27/11/2012,raanana-kfar-saba,רעננה 3,4,100,2,"1,460,000","14,600",2012
33944,2012.0,11.0,23/11/2012,raanana-kfar-saba,הבנים 1,5,120,1,"1,500,000","12,500",1983
33945,2012.0,11.0,23/11/2012,raanana-kfar-saba,כפר סבא,5,125,1,"1,880,000","15,040",2012
33946,2012.0,11.0,23/11/2012,raanana-kfar-saba,צור יצחק,4,96,1,"1,100,000","11,458",2010
33947,2012.0,11.0,23/11/2012,raanana-kfar-saba,צור יצחק,5,125,2,"1,400,000","11,200",2009
33948,2012.0,11.0,23/11/2012,raanana-kfar-saba,"הל""ה 4",4,119,5,"1,840,000","15,462",2009
33949,2012.0,11.0,23/11/2012,raanana-kfar-saba,תל חי 21,5,120,1,"1,500,000","12,500",1983
33950,2012.0,11.0,23/11/2012,raanana-kfar-saba,כפר סבא,5,125,1,"1,880,000","15,040",2012
33951,2012.0,11.0,23/11/2012,raanana-kfar-saba,,5,120,,"1,500,000","12,500",1983
33952,2012.0,11.0,23/11/2012,raanana-kfar-saba,,5,125,,"1,880,000","15,040",2012
33953,2012.0,11.0,23/11/2012,raanana-kfar-saba,הלה 4,4,119,5,"1,840,000","15,462",2009
33954,2012.0,11.0,23/11/2012,raanana-kfar-saba,,4,119,,"1,840,000","15,462",2009
33955,2012.0,11.0,16/11/2012,raanana-kfar-saba,יהודה הלוי 22,,,,"2,772,771",,
33956,2012.0,11.0,16/11/2012,raanana-kfar-saba,יהודה הלוי 20,6,134,,"2,772,771","20,692",1990
33957,2012.0,11.0,16/11/2012,raanana-kfar-saba,יהודה הלוי 22,,,,"2,772,774",,
33958,2012.0,11.0,16/11/2012,raanana-kfar-saba,אחד העם 2,3,90,1,"1,480,000","16,444",1981
33959,2012.0,11.0,16/11/2012,raanana-kfar-saba,,6,134,,"2,772,771","20,692",1990
33960,2012.0,11.0,16/11/2012,raanana-kfar-saba,,,,,"2,772,774",,
33961,2012.0,11.0,16/11/2012,raanana-kfar-saba,,,,,"2,772,771",,
33962,2012.0,11.0,16/11/2012,raanana-kfar-saba,אחד העם 2,3,90,1,"1,480,000","16,444",1981
33963,2012.0,11.0,16/11/2012,raanana-kfar-saba,,3,90,,"1,480,000","16,444",1981
33964,2012.0,10.0,26/10/2012,raanana-kfar-saba,עמק חפר 2,4,89,1,"1,470,000","16,516",2003
33965,2012.0,10.0,26/10/2012,raanana-kfar-saba,מענית 5,5,104,,"1,675,000","16,105",2001
33966,2012.0,10.0,26/10/2012,raanana-kfar-saba,כפר סבא,5,104,,"1,675,000","16,105",2001
33967,2012.0,10.0,26/10/2012,raanana-kfar-saba,,5,104,,"1,675,000","16,105",2001
33968,2012.0,10.0,26/10/2012,raanana-kfar-saba,עמק חפר 2,4,89,1,"1,470,000","16,516",2003
33969,2012.0,10.0,26/10/2012,raanana-kfar-saba,,4,89,,"1,470,000","16,516",2003
33970,2012.0,10.0,19/10/2012,raanana-kfar-saba,ארלוזורוב 65,5,164,2,"3,600,000","21,951",1986
33971,2012.0,10.0,19/10/2012,raanana-kfar-saba,הגדוד העברי 8,3,112,1,"1,570,000","14,017",1979
33972,2012.0,10.0,19/10/2012,raanana-kfar-saba,נחל אלקסנדר 5,5,150,9,"1,395,000","9,300",2011
33973,2012.0,10.0,19/10/2012,raanana-kfar-saba,החורשה 45,5,164,2,"3,600,000","21,951",1986
33974,2012.0,10.0,19/10/2012,raanana-kfar-saba,,5,164,,"3,600,000","21,951",1986
33975,2012.0,10.0,19/10/2012,raanana-kfar-saba,,3,112,,"1,570,000","14,017",1979
33976,2012.0,10.0,19/10/2012,raanana-kfar-saba,הגדוד העברי 8,3,112,1,"1,570,000","14,017",1979
33977,2012.0,10.0,18/10/2012,raanana-kfar-saba,כפר סבא 10,4,84,,"1,510,000","17,976",2008
33978,2012.0,10.0,18/10/2012,raanana-kfar-saba,,4,84,,"1,510,000","17,976",2008
33979,2012.0,10.0,12/10/2012,raanana-kfar-saba,יציאת אירופה,3,58,2,"1,035,000","17,844",1960
33980,2012.0,10.0,12/10/2012,raanana-kfar-saba,,3,58,,"1,035,000","17,844",1960
33981,2012.0,10.0,12/10/2012,raanana-kfar-saba,נורדאו 3,3,58,2,"1,035,000","17,844",1960
33982,2012.0,10.0,09/10/2012,raanana-kfar-saba,הגליל 2,,,,"1,490,000",,
33983,2012.0,10.0,09/10/2012,raanana-kfar-saba,שלמה המלך 12,3,,3,"757,500",,1975
33984,2012.0,10.0,09/10/2012,raanana-kfar-saba,העמק 4,3,63,2,"1,200,000","19,047",1973
33985,2012.0,10.0,09/10/2012,raanana-kfar-saba,גורדון 5,5,125,3,"4,700,000","37,600",2011
33986,2012.0,10.0,09/10/2012,raanana-kfar-saba,אנגל,4,,2,"1,550,000",,2012
33987,2012.0,10.0,09/10/2012,raanana-kfar-saba,כפר סבא,4,100,4,"1,615,000","16,150",2012
33988,2012.0,10.0,09/10/2012,raanana-kfar-saba,"אבני חן צ""י 26",4,126,,"1,950,000","15,476",1993
33989,2012.0,10.0,09/10/2012,raanana-kfar-saba,כפר סבא,4,125,4,"1,620,000","12,960",2011
33990,2012.0,10.0,09/10/2012,raanana-kfar-saba,חבצלת השרון 2,4,93,4,"1,440,000","15,483",1977
33991,2012.0,10.0,09/10/2012,raanana-kfar-saba,הגליל 2,4,92,3,"1,490,000","16,195",1993
33992,2012.0,10.0,05/10/2012,raanana-kfar-saba,העמק 3,3,,3,"1,045,000",,1970
33993,2012.0,10.0,05/10/2012,raanana-kfar-saba,אוסטשינסקי 15,4,,3,"1,440,000",,1983
33994,2012.0,9.0,30/9/2012,raanana-kfar-saba,צור יצחק,4,113,1,"1,190,000","10,530",2011
33995,2012.0,9.0,30/9/2012,raanana-kfar-saba,אימבר 4,3,62,2,"1,090,000","17,580",1970
33996,2012.0,9.0,30/9/2012,raanana-kfar-saba,אימבר 4,3,62,2,"1,090,000","17,580",1970
33997,2012.0,9.0,30/9/2012,raanana-kfar-saba,,3,62,,"1,090,000","17,580",1970
33998,2012.0,9.0,26/9/2012,raanana-kfar-saba,הגלבוע 7,3,75,1,"1,300,000","17,333",1995
33999,2012.0,9.0,25/9/2012,raanana-kfar-saba,קרן אברהם 31,5,129,5,"1,845,000","14,302",1981
34000,2012.0,9.0,25/9/2012,raanana-kfar-saba,צור יצחק 1,5,136,1,"44,000",323,1978
34001,2012.0,9.0,25/9/2012,raanana-kfar-saba,,,,,"44,000",,
34002,2012.0,9.0,25/9/2012,raanana-kfar-saba,,,,,"44,000",,
34003,2012.0,9.0,24/9/2012,raanana-kfar-saba,הזמיר 9,4,83,5,"1,485,000","17,891",2008
34004,2012.0,9.0,24/9/2012,raanana-kfar-saba,,4,83,,"1,485,000","17,891",2008
34005,2012.0,9.0,21/9/2012,raanana-kfar-saba,כפר סבא,5,128,4,"1,900,000","14,843",2012
34006,2012.0,9.0,21/9/2012,raanana-kfar-saba,כפר סבא,4,100,5,"1,644,300","16,443",2012
34007,2012.0,9.0,21/9/2012,raanana-kfar-saba,צור יצחק,4,113,2,"1,139,741","10,086",2011
34008,2012.0,9.0,14/9/2012,raanana-kfar-saba,מבצע יונתן 8,3,79,2,"1,080,000","13,670",1970
34009,2012.0,9.0,14/9/2012,raanana-kfar-saba,כפר סבא 2,4,83,2,"1,510,000","18,192",2006
34010,2012.0,9.0,14/9/2012,raanana-kfar-saba,מבצע יונתן 8,3,79,2,"1,080,000","13,670",1970
34011,2012.0,9.0,14/9/2012,raanana-kfar-saba,,3,79,,"1,080,000","13,670",1970
34012,2012.0,9.0,14/9/2012,raanana-kfar-saba,כפר סבא 2,4,83,2,"1,510,000","18,192",2006
34013,2012.0,9.0,14/9/2012,raanana-kfar-saba,,4,83,,"1,510,000","18,192",2006
34014,2012.0,9.0,12/9/2012,raanana-kfar-saba,,5.5,140,,"2,420,000","17,285",1990
34015,2012.0,9.0,12/9/2012,raanana-kfar-saba,ההר 31,5.5,140,,"2,420,000","17,285",1990
34016,2012.0,9.0,07/9/2012,raanana-kfar-saba,גאולה 5,3,,2,"1,300,000",,1970
34017,2012.0,9.0,07/9/2012,raanana-kfar-saba,כפר סבא,5,130,5,"1,935,500","14,888",2012
34018,2012.0,9.0,07/9/2012,raanana-kfar-saba,הכרמל 81,3,,2,"1,235,000",,1973
34019,2012.0,9.0,07/9/2012,raanana-kfar-saba,מגדל 4,5,115,2,"2,479,000","21,556",2012
34020,2012.0,9.0,07/9/2012,raanana-kfar-saba,גאולה 3,,,,"1,300,000",,
34021,2012.0,9.0,04/9/2012,raanana-kfar-saba,ויצמן 121,3,46,3,"962,500","20,923",1990
34022,2012.0,9.0,04/9/2012,raanana-kfar-saba,מאיר אריאל 4,5.5,140,,"2,300,000","16,428",2012
34023,2012.0,9.0,04/9/2012,raanana-kfar-saba,גובר רבקה 4,4,104,4,"1,390,000","13,365",1989
34024,2012.0,8.0,31/8/2012,raanana-kfar-saba,משעול האהבה 11,3.5,76,3,"1,415,000","18,618",2000
34025,2012.0,8.0,31/8/2012,raanana-kfar-saba,קרן אברהם 17,4,95,2,"1,400,000","14,736",1985
34026,2012.0,8.0,31/8/2012,raanana-kfar-saba,יהודה בורלא 5,3,76,2,"1,620,000","21,315",1995
34027,2012.0,8.0,31/8/2012,raanana-kfar-saba,אנה פרנק 14,4,107,7,"1,450,000","13,551",1982
34028,2012.0,8.0,31/8/2012,raanana-kfar-saba,מגדל 4,5,140,4,"2,950,000","21,071",2013
34029,2012.0,8.0,31/8/2012,raanana-kfar-saba,כפר סבא,5,125,1,"1,830,000","14,640",2012
34030,2012.0,8.0,31/8/2012,raanana-kfar-saba,,5,140,,"2,950,000","21,071",2013
34031,2012.0,8.0,31/8/2012,raanana-kfar-saba,,4,107,,"1,450,000","13,551",1982
34032,2012.0,8.0,31/8/2012,raanana-kfar-saba,כפר סבא,5,125,1,"1,830,000","14,640",2012
34033,2012.0,8.0,31/8/2012,raanana-kfar-saba,מגדל 4,5,140,4,"2,950,000","21,071",2013
34034,2012.0,8.0,31/8/2012,raanana-kfar-saba,בורלא 5,3,76,2,"1,620,000","21,315",1995
34035,2012.0,8.0,31/8/2012,raanana-kfar-saba,קרן אברהם 17,4,95,2,"1,400,000","14,736",1985
34036,2012.0,8.0,31/8/2012,raanana-kfar-saba,,3.5,76,,"1,415,000","18,618",2000
34037,2012.0,8.0,31/8/2012,raanana-kfar-saba,,4,95,,"1,400,000","14,736",1985
34038,2012.0,8.0,31/8/2012,raanana-kfar-saba,פרנק אנה 14,4,107,7,"1,450,000","13,551",1982
34039,2012.0,8.0,31/8/2012,raanana-kfar-saba,משעול האהבה 11,3.5,76,3,"1,415,000","18,618",2000
34040,2012.0,8.0,31/8/2012,raanana-kfar-saba,,3,76,,"1,620,000","21,315",1995
34041,2012.0,8.0,31/8/2012,raanana-kfar-saba,,5,125,,"1,830,000","14,640",2012
34042,2012.0,8.0,27/8/2012,raanana-kfar-saba,,4,83,,"1,530,000","18,433",2007
34043,2012.0,8.0,27/8/2012,raanana-kfar-saba,הזמיר 18,4,83,3,"1,530,000","18,433",2007
34044,2012.0,8.0,17/8/2012,raanana-kfar-saba,חטיבת אלכסנדרוני 3,4,82,,"1,400,000","17,073",1970
34045,2012.0,8.0,17/8/2012,raanana-kfar-saba,כפר סבא 6,4,100,2,"1,730,000","17,300",2009
34046,2012.0,8.0,17/8/2012,raanana-kfar-saba,צור יצחק,4,107,2,"1,250,000","11,682",2012
34047,2012.0,8.0,17/8/2012,raanana-kfar-saba,עמק חפר 2,3,76,3,"1,300,000","17,105",2008
34048,2012.0,8.0,14/8/2012,raanana-kfar-saba,,,,,"48,420",,
34049,2012.0,8.0,14/8/2012,raanana-kfar-saba,נחל פולג,4,100,2,"48,420",484,1998
34050,2012.0,8.0,14/8/2012,raanana-kfar-saba,,4,100,,"48,420",484,1998
34051,2012.0,8.0,11/8/2012,raanana-kfar-saba,הפרחים 19,3,102,1,"1,585,000","15,539",2000
34052,2012.0,8.0,11/8/2012,raanana-kfar-saba,הפרחים 17,3,102,1,"1,585,000","15,539",2000
34053,2012.0,8.0,10/8/2012,raanana-kfar-saba,דרך קדומים 10,,,,"3,400,000",,
34054,2012.0,7.0,29/7/2012,raanana-kfar-saba,כפר סבא,5,126,,"1,546,249","12,271",2012
34055,2012.0,7.0,29/7/2012,raanana-kfar-saba,צור יצחק 7,4,120,4,"1,190,000","9,916",2012
34056,2012.0,7.0,29/7/2012,raanana-kfar-saba,כפר סבא 6,4,98,,"1,625,000","16,581",2011
34057,2012.0,7.0,29/7/2012,raanana-kfar-saba,כפר סבא 6,4,98,,"1,625,000","16,581",2011
34058,2012.0,7.0,29/7/2012,raanana-kfar-saba,,5,126,,"1,546,249","12,271",2012
34059,2012.0,7.0,29/7/2012,raanana-kfar-saba,,4,98,,"1,625,000","16,581",2011
34060,2012.0,7.0,29/7/2012,raanana-kfar-saba,כפר סבא,5,126,,"1,546,249","12,271",2012
34061,2012.0,7.0,27/7/2012,raanana-kfar-saba,צור יצחק,4,107,3,"1,200,000","11,214",2012
34062,2012.0,7.0,26/7/2012,raanana-kfar-saba,תל חי 4,2,29,4,"765,000","26,379",1995
34063,2012.0,7.0,26/7/2012,raanana-kfar-saba,כפר סבא 1,6,137,1,"2,187,410","15,966",2012
34064,2012.0,7.0,26/7/2012,raanana-kfar-saba,כפר סבא,7,225,,"2,703,650","12,016",2013
34065,2012.0,7.0,26/7/2012,raanana-kfar-saba,כפר סבא,4,100,4,"1,678,710","16,787",2012
34066,2012.0,7.0,26/7/2012,raanana-kfar-saba,אחוזה 88,2,40,3,"1,350,000","33,750",2002
34067,2012.0,7.0,26/7/2012,raanana-kfar-saba,כפר סבא,4,102,1,"2,000,000","19,607",2012
34068,2012.0,7.0,26/7/2012,raanana-kfar-saba,כפר סבא,5,143,,"2,135,000","14,930",2013
34069,2012.0,7.0,26/7/2012,raanana-kfar-saba,כפר סבא,4,98,5,"1,590,000","16,224",2012
34070,2012.0,7.0,26/7/2012,raanana-kfar-saba,צור יצחק,4.5,127,4,"1,255,000","9,881",2012
34071,2012.0,7.0,26/7/2012,raanana-kfar-saba,כפר סבא,6,134,,"1,860,000","13,880",2013
34072,2012.0,7.0,26/7/2012,raanana-kfar-saba,כפר סבא,6,150,,"2,095,844","13,972",2012
34073,2012.0,7.0,26/7/2012,raanana-kfar-saba,בן גוריון 45,6,168,1,"2,700,000","16,071",1990
34074,2012.0,7.0,25/7/2012,raanana-kfar-saba,כפר סבא,5,120,,"2,136,000","17,800",2012
34075,2012.0,7.0,25/7/2012,raanana-kfar-saba,ישראל ישעיהו 23,,,,"2,136,000",,
34076,2012.0,7.0,25/7/2012,raanana-kfar-saba,יקותיאל אדם 22,7,200,1,"6,500,000","32,500",1995
34077,2012.0,7.0,25/7/2012,raanana-kfar-saba,כפר סבא,6,137,4,"1,922,886","14,035",2012
34078,2012.0,7.0,25/7/2012,raanana-kfar-saba,כפר סבא,6,137,11,"2,045,000","14,927",2012
34079,2012.0,7.0,25/7/2012,raanana-kfar-saba,כפר סבא,5,132,2,"1,910,000","14,469",2012
34080,2012.0,7.0,25/7/2012,raanana-kfar-saba,ירושלים 3,3,64,3,"1,190,000","18,593",1969
34081,2012.0,7.0,25/7/2012,raanana-kfar-saba,כפר סבא,4,100,6,"1,607,492","16,074",2012
34082,2012.0,7.0,25/7/2012,raanana-kfar-saba,עקיבא 13,3,67,4,"1,460,000","21,791",1975
34083,2012.0,7.0,25/7/2012,raanana-kfar-saba,עקיבא 13,,,,"1,460,000",,
34084,2012.0,6.0,22/6/2012,raanana-kfar-saba,כפר סבא,4,100,3,"1,600,000","16,000",2012
34085,2012.0,6.0,22/6/2012,raanana-kfar-saba,מבצע קדש 21,2,46,2,"1,466,666","31,884",1978
34086,2012.0,6.0,22/6/2012,raanana-kfar-saba,מבצע קדש 21,2,46,2,"1,466,666","31,884",1978
34087,2012.0,6.0,22/6/2012,raanana-kfar-saba,,2,46,,"1,466,666","31,884",1978
34088,2012.0,6.0,22/6/2012,raanana-kfar-saba,כפר סבא,4,100,3,"1,600,000","16,000",2012
34089,2012.0,6.0,22/6/2012,raanana-kfar-saba,,4,100,,"1,600,000","16,000",2012
34090,2012.0,6.0,15/6/2012,raanana-kfar-saba,סמ אביבים 12,5,102,1,"1,430,000","14,019",1985
34091,2012.0,6.0,15/6/2012,raanana-kfar-saba,החרמון 4,5,72,1,"1,410,000","19,583",1998
34092,2012.0,6.0,15/6/2012,raanana-kfar-saba,התבור 6,3,80,1,"1,472,000","18,400",1997
34093,2012.0,6.0,15/6/2012,raanana-kfar-saba,גאולה 17,4,94,1,"1,540,000","16,382",1996
34094,2012.0,6.0,15/6/2012,raanana-kfar-saba,,5,72,,"1,410,000","19,583",1998
34095,2012.0,6.0,15/6/2012,raanana-kfar-saba,,3,80,,"1,472,000","18,400",1997
34096,2012.0,6.0,15/6/2012,raanana-kfar-saba,,5,102,,"1,430,000","14,019",1985
34097,2012.0,6.0,15/6/2012,raanana-kfar-saba,התבור 6,3,80,1,"1,472,000","18,400",1997
34098,2012.0,6.0,15/6/2012,raanana-kfar-saba,,4,94,,"1,540,000","16,382",1996
34099,2012.0,6.0,15/6/2012,raanana-kfar-saba,הגולן 4,4,94,1,"1,540,000","16,382",1996
34100,2012.0,6.0,08/6/2012,raanana-kfar-saba,זמיר 17,4,84,2,"1,500,000","17,857",2008
34101,2012.0,6.0,08/6/2012,raanana-kfar-saba,צור יצחק 14,5,144,1,"1,660,000","11,527",2011
34102,2012.0,6.0,01/6/2012,raanana-kfar-saba,אחוזה 1,5,129,4,"1,500,000","11,627",1983
34103,2012.0,6.0,01/6/2012,raanana-kfar-saba,בקעת באר שבע 25,4,84,1,"1,400,000","16,666",2003
34104,2012.0,6.0,01/6/2012,raanana-kfar-saba,,5,129,,"1,500,000","11,627",1983
34105,2012.0,6.0,01/6/2012,raanana-kfar-saba,המוביל 25,4,84,1,"1,400,000","16,666",2003
34106,2012.0,6.0,01/6/2012,raanana-kfar-saba,קרן היסוד 1,5,129,4,"1,500,000","11,627",1983
34107,2012.0,6.0,01/6/2012,raanana-kfar-saba,,4,84,,"1,400,000","16,666",2003
34108,2012.0,5.0,25/5/2012,raanana-kfar-saba,כפר סבא 10,3.5,84,2,"1,475,000","17,559",2008
34109,2012.0,5.0,18/5/2012,raanana-kfar-saba,ויצמן 97,5,125,2,"2,000,000","16,000",1970
34110,2012.0,5.0,18/5/2012,raanana-kfar-saba,דרור 6,4,86,1,"1,530,000","17,790",1992
34111,2012.0,5.0,18/5/2012,raanana-kfar-saba,דרור 6,4,86,1,"1,530,000","17,790",1992
34112,2012.0,5.0,18/5/2012,raanana-kfar-saba,,4,86,,"1,530,000","17,790",1992
34113,2012.0,5.0,18/5/2012,raanana-kfar-saba,ויצמן 97,5,125,2,"2,000,000","16,000",1970
34114,2012.0,5.0,18/5/2012,raanana-kfar-saba,,5,125,,"2,000,000","16,000",1970
34115,2012.0,5.0,11/5/2012,raanana-kfar-saba,שאול המלך 8,2,38,,"680,000","17,894",1996
34116,2012.0,5.0,11/5/2012,raanana-kfar-saba,כפר סבא,4,107,,"1,552,950","14,513",2012
34117,2012.0,5.0,11/5/2012,raanana-kfar-saba,אחד העם 6,,,,"2,398,717",,
34118,2012.0,5.0,11/5/2012,raanana-kfar-saba,ויצמן 5,4,97,4,"1,500,000","15,463",2000
34119,2012.0,5.0,11/5/2012,raanana-kfar-saba,הפרחים 17,3,75,7,"1,500,000","20,000",2000
34120,2012.0,5.0,11/5/2012,raanana-kfar-saba,,,,,"2,398,717",,
34121,2012.0,5.0,11/5/2012,raanana-kfar-saba,,3,75,,"1,500,000","20,000",2000
34122,2012.0,5.0,11/5/2012,raanana-kfar-saba,הפרחים 17,3,75,7,"1,500,000","20,000",2000
34123,2012.0,5.0,11/5/2012,raanana-kfar-saba,כפר סבא,4,107,,"1,552,950","14,513",2012
34124,2012.0,5.0,11/5/2012,raanana-kfar-saba,הרדוף 5,4,97,4,"1,500,000","15,463",2000
34125,2012.0,5.0,11/5/2012,raanana-kfar-saba,,4,97,,"1,500,000","15,463",2000
34126,2012.0,5.0,11/5/2012,raanana-kfar-saba,,4,107,,"1,552,950","14,513",2012
34127,2012.0,5.0,11/5/2012,raanana-kfar-saba,,2,38,,"680,000","17,894",1996
